DomesticG,PBudget,RDate,Title,WorldwideG
"$676,698","$18,000,000","Apr 26, 2002",The Salton Sea,"$676,698"
"$315,000","$18,000,000","Apr 24, 2009",The Informers,"$315,000"
"$229,311","$18,000,000","Sep 24, 1999",One Man's Hero,"$229,311"
"$145,526","$18,000,000","Oct 15, 2010",Carlos,"$1,619,153"
"$70,644","$18,000,000","Sep 22, 2006",Renaissance,"$2,401,413"
$0,"$18,000,000","Dec 31, 2008",I Come with the Rain,"$627,422"
$0,"$18,000,000","Apr 15, 2016",I Am Wrath,"$309,608"
$0,"$18,000,000","Nov 14, 2014",Wolves,"$94,953"
$0,"$18,000,000","Apr 8, 2008",Day of the Dead,$0
$0,"$18,000,000","Aug 22, 2014",The Prince,$0
$0,"$18,000,000","Feb 19, 2016",Forsaken,$0
"$6,905,861","$17,900,000","Jun 28, 1985",Red Sonja,"$6,908,640"
"$49,521","$17,700,000","Jul 13, 2012",Red Lights,"$14,518,884"
"$121,463,226","$17,500,000","Aug 17, 2007",Superbad,"$169,955,142"
"$90,508,336","$17,500,000","Feb 20, 2009",Madea Goes To Jail,"$90,508,336"
"$58,017,783","$17,500,000","Feb 14, 2008",Step Up 2 the Streets,"$148,586,910"
"$51,386,611","$17,500,000","Jan 13, 2006",Hoodwinked,"$109,843,390"
"$23,519,128","$17,500,000","Dec 22, 2004",Hotel Rwanda,"$36,521,223"
"$19,185,184","$17,500,000","Aug 25, 2006",Beerfest,"$20,159,316"
"$7,018,188","$17,500,000","Nov 27, 2013",Black Nativity,"$7,285,135"
"$325,491","$17,500,000","Apr 25, 2003",City of Ghosts,"$325,491"
$0,"$17,500,000","Dec 31, 2007",Taxi 4,"$60,865,364"
"$188,024,361","$17,000,000","Apr 6, 2018",A Quiet Place,"$334,522,294"
"$96,522,687","$17,000,000","Aug 10, 2001",The Others,"$207,765,056"
"$85,160,248","$17,000,000","Jul 18, 1986",Aliens,"$183,316,455"
"$82,390,774","$17,000,000","Aug 13, 2014",Letâ€™s Be Cops,"$136,890,774"
"$72,250,091","$17,000,000","Oct 17, 1997",I Know What You Did Last Summer,"$125,250,091"
"$72,000,000","$17,000,000","Oct 22, 1964",My Fair Lady,"$72,071,636"
"$71,502,303","$17,000,000","Oct 22, 2004",Sideways,"$109,793,192"
"$70,525,195","$17,000,000","Nov 15, 2013",The Best Man Holiday,"$72,835,710"
"$65,002,019","$17,000,000","Feb 13, 2009",Friday the 13th,"$92,670,237"
"$65,001,093","$17,000,000","Sep 28, 2012",Pitch Perfect,"$116,044,347"
"$55,041,738","$17,000,000","Aug 5, 1998",Halloween: H2O,"$55,041,738"
"$54,239,856","$17,000,000","Apr 5, 2013",Evil Dead,"$97,778,356"
"$53,652,140","$17,000,000","Aug 27, 2004",Jet Li's Hero,"$177,535,958"
"$45,710,178","$17,000,000","Oct 29, 2010",Saw 3D,"$133,735,284"
"$44,480,275","$17,000,000","Feb 20, 2015","McFarland, USA","$45,707,924"
"$42,065,185","$17,000,000","Nov 11, 2016",Almost Christmas,"$42,493,506"
"$41,778,863","$17,000,000","Mar 10, 2006",The Hills Have Eyes,"$70,355,813"
"$37,939,782","$17,000,000","Mar 1, 2002",40 Days and 40 Nights,"$95,092,667"
"$37,667,746","$17,000,000","Oct 10, 2003",Good Boy!,"$45,312,217"
"$35,662,731","$17,000,000","Jan 26, 2007",Smokin' Aces,"$57,263,440"
"$30,331,165","$17,000,000","Oct 2, 1998",A Night at the Roxbury,"$30,331,165"
"$27,865,571","$17,000,000","Mar 4, 2011",Beastly,"$38,028,230"
"$27,163,593","$17,000,000","Mar 5, 2010",Brooklyn's Finest,"$39,233,233"
"$26,918,576","$17,000,000","Jul 9, 1982",Tron,"$26,918,576"
"$24,719,879","$17,000,000","Aug 20, 2010",Lottery Ticket,"$24,719,879"
"$22,734,486","$17,000,000","Sep 5, 2003",Dickie Roberts: Former Child Star,"$23,734,486"
"$21,170,563","$17,000,000","Mar 31, 2006",ATL,"$21,170,563"
"$19,693,891","$17,000,000","Aug 24, 2001",Summer Catch,"$19,693,891"
"$16,316,273","$17,000,000","Dec 11, 1998",A Simple Plan,"$16,316,273"
"$15,680,099","$17,000,000","Mar 24, 2006",Larry the Cable Guy: Health Inspector,"$15,680,099"
"$12,840,842","$17,000,000","Nov 27, 2002",Wes Craven Presents: They,"$16,140,842"
"$11,634,458","$17,000,000","Oct 1, 1999",The Adventures of Elmo in Grouchland,"$11,634,458"
"$11,227,824","$17,000,000","Jul 24, 1987",Superman IV: The Quest for Peace,"$11,227,824"
"$10,000,000","$17,000,000","May 29, 1963",55 Days at Peking,"$10,000,000"
"$8,677,425","$17,000,000","Jun 5, 2009",My Life in Ruins,"$20,477,425"
"$7,314,027","$17,000,000","Apr 21, 2006",American Dreamz,"$16,510,971"
"$7,070,641","$17,000,000","Jan 25, 2008",How She Move,"$8,607,815"
"$6,855,137","$17,000,000","Feb 24, 2006",Running Scared,"$9,729,088"
"$4,936,819","$17,000,000","Aug 24, 2012",The Apparition,"$10,637,281"
"$2,694,071","$17,000,000","Apr 30, 2004",Bobby Jones: Stroke of Genius,"$2,694,071"
"$2,315,000","$17,000,000","Aug 29, 1986",Shanghai Surprise,"$2,315,000"
"$2,231,474","$17,000,000","Dec 25, 2010",L'illusionniste,"$8,609,949"
"$2,110,050","$17,000,000","Jan 1, 1981",Roar,"$2,110,050"
"$1,569,918","$17,000,000","Oct 17, 2003",Veronica Guerin,"$9,438,074"
"$1,361,045","$17,000,000","Jun 10, 2016",Genius,"$7,265,283"
"$275,380","$17,000,000","Nov 14, 2007",Southland Tales,"$364,607"
"$195,792","$17,000,000","Jun 26, 2015",Escobar: Paradise Lost,"$3,917,679"
$0,"$17,000,000","Sep 26, 2017","Mune, le gardien de la lune","$14,534,046"
$0,"$17,000,000","Jun 23, 2009",Chasseurs de dragons,"$13,446,115"
,,,,
$0,"$17,000,000","Oct 21, 1977",Damnation Alley,$0
$0,"$17,000,000","Jul 12, 2019",Crawl,$0
"$6,469,813","$16,800,000","Mar 11, 2016",The Young Messiah,"$7,313,697"
"$223,202","$16,800,000","Nov 10, 2006",FUR: An Imaginary Portrait of Diane Arbus,"$2,281,089"
"$58,011,485","$16,500,000","Nov 27, 1991",My Girl,"$58,011,485"
"$43,848,100","$16,500,000","Dec 11, 1987",Wall Street,"$43,848,100"
"$42,993,774","$16,500,000","Dec 11, 1995",Sense and Sensibility,"$134,993,774"
"$39,868,642","$16,500,000","Aug 18, 2006",The Illusionist,"$83,792,062"
"$18,663,911","$16,500,000","Aug 3, 2007",Becoming Jane,"$39,380,876"
"$13,005,485","$16,500,000","Dec 19, 2003",House of Sand and Fog,"$16,157,923"
"$11,892,415","$16,500,000","Sep 21, 2007",Sydney White,"$13,636,339"
$0,"$16,500,000","Dec 31, 2007",Arn - Tempelriddaren,"$21,404,122"
"$95,860,116","$16,400,000","Jun 2, 1989",Dead Poets Society,"$239,500,000"
"$127,175,374","$16,000,000","Dec 16, 1994",Dumb & Dumber,"$246,400,000"
"$92,823,546","$16,000,000","Jul 14, 1989",When Harry Met Sallyâ€¦,"$92,961,960"
"$68,525,609","$16,000,000","May 19, 2000",Road Trip,"$119,739,110"
"$53,977,250","$16,000,000","Dec 8, 1982",The Verdict,"$53,977,250"
"$52,894,169","$16,000,000","Jan 15, 1999",Varsity Blues,"$54,294,169"
"$45,512,466","$16,000,000","May 25, 2012",Moonrise Kingdom,"$68,848,446"
"$44,667,095","$16,000,000","Nov 25, 2011",The Artist,"$128,256,712"
"$42,670,410","$16,000,000","Jan 9, 2009",The Unborn,"$78,208,812"
"$40,363,530","$16,000,000","Aug 2, 2002",The Master of Disguise,"$40,363,530"
"$39,517,763","$16,000,000","Oct 6, 2006",The Texas Chainsaw Massacre: The Beginning,"$50,517,763"
"$37,634,615","$16,000,000","Dec 29, 2006",El Laberinto del Fauno,"$87,041,569"
"$37,300,107","$16,000,000","Feb 4, 2011",The Roommate,"$52,545,707"
"$35,374,833","$16,000,000","Feb 2, 2007",The Messengers,"$53,774,833"
"$33,357,476","$16,000,000","Mar 2, 2001",See Spot Run,"$43,057,552"
"$29,090,445","$16,000,000","Aug 9, 1991",Double Impact,"$29,090,445"
"$28,734,552","$16,000,000","Jun 27, 2001",Baby Boy,"$28,734,552"
"$27,087,695","$16,000,000","Apr 11, 2001",Joe Dirt,"$30,987,695"
"$26,902,075","$16,000,000","Sep 12, 2008",The Women,"$50,103,808"
"$23,618,786","$16,000,000","Apr 20, 2007",Hot Fuzz,"$81,742,618"
"$23,216,709","$16,000,000","Aug 15, 2008",Vicky Cristina Barcelona,"$104,504,817"
"$21,799,652","$16,000,000","Jun 16, 2000",Boys and Girls,"$21,799,652"
"$20,537,137","$16,000,000","Jun 13, 2018",Superfly,"$20,723,581"
"$19,284,974","$16,000,000","Nov 18, 1994",LÃ©on,"$45,284,974"
"$19,068,240","$16,000,000","Mar 12, 2010",Remember Me,"$56,506,120"
"$16,357,770","$16,000,000","Oct 11, 2002",White Oleander,"$21,657,770"
"$16,204,793","$16,000,000","Sep 18, 2009",Jennifer's Body,"$31,943,401"
"$15,427,192","$16,000,000","Mar 3, 2000",Drowning Mona,"$15,980,376"
"$14,792,779","$16,000,000","Jan 30, 1987",Radio Days,"$14,792,779"
"$14,108,518","$16,000,000","Jul 18, 2003",How to Deal,"$14,108,518"
"$14,019,924","$16,000,000","Oct 3, 2014",Left Behind,"$20,769,209"
"$13,922,211","$16,000,000","May 28, 2004",Soul Plane,"$14,553,807"
"$13,854,000","$16,000,000","Dec 9, 1988",My Stepmother Is an Alien,"$13,854,000"
"$12,431,792","$16,000,000","Jun 29, 2012",People Like Us,"$12,617,472"
"$11,810,854","$16,000,000","May 28, 1999",The Thirteenth Floor,"$11,810,854"
"$11,540,112","$16,000,000","Sep 3, 2004",The Cookout,"$11,540,112"
"$8,400,000","$16,000,000","Oct 19, 1979",Meteor,"$8,400,000"
"$5,900,000","$16,000,000","Mar 7, 1986",Highlander,"$12,900,000"
"$5,083,906","$16,000,000","Nov 18, 2016",Bleed for This,"$6,603,926"
"$4,839,383","$16,000,000","May 3, 2002",Hollywood Ending,"$14,839,383"
"$4,734,235","$16,000,000","Sep 15, 2000",Duets,"$6,615,452"
"$4,217,115","$16,000,000","Aug 13, 1999",Detroit Rock City,"$5,825,314"
"$3,287,315","$16,000,000","Oct 19, 2007",Things We Lost in the Fire,"$8,120,148"
"$2,429,989","$16,000,000","Nov 14, 2014",The Homesman,"$8,217,571"
"$2,322,593","$16,000,000","Apr 5, 2013",Trance,"$22,594,052"
"$2,013,456","$16,000,000","May 16, 2014",The Immigrant,"$7,585,011"
"$1,686,429","$16,000,000","Aug 15, 1997",Steel,"$1,686,429"
"$1,669,971","$16,000,000","Dec 21, 2005",The White Countess,"$2,814,566"
"$1,477,650","$16,000,000","Jul 25, 2008",Bienvenue chez les Ch'tis,"$247,474,497"
"$705,908","$16,000,000","Oct 1, 2014","Men, Women and Children","$1,685,403"
"$337,997","$16,000,000","Sep 24, 2010",Enter the Void,"$1,467,278"
"$31,631","$16,000,000","Dec 31, 2008",Good,"$31,631"
"$3,361","$16,000,000","Nov 2, 2012",Vamps,"$94,812"
$0,"$16,000,000","May 11, 2010",Haeundae,"$64,733,391"
$0,"$16,000,000","Mar 9, 2010",Hachiko: A Dog's Story,"$47,707,417"
$0,"$16,000,000","Dec 31, 2013",Zulu,"$1,844,228"
"$39,282,227","$15,700,000","Dec 21, 2018",Second Act,"$63,291,812"
"$13,571,817","$15,600,000","Jun 21, 2002",Juwanna Mann,"$13,771,817"
"$10,299,782","$15,500,000","Jun 8, 2007",La MÃ´me,"$88,611,837"
"$1,693,000","$15,500,000","Nov 15, 2002",Ararat,"$1,693,000"
"$1,237,615","$15,500,000","Apr 13, 2007",Slow Burn,"$1,237,615"
"$517,262","$15,500,000","Apr 22, 2005",Madison,"$517,262"
"$318,623","$15,500,000","Feb 26, 2010",The Yellow Handkerchief,"$318,623"
"$81,525","$15,300,000","Sep 27, 2002",Wasabi,"$7,000,000"
"$7,802,450","$15,250,000","Mar 31, 2006",Slither,"$12,930,343"
"$285,761,243","$15,000,000","Nov 16, 1990",Home Alone,"$476,684,675"
"$234,760,478","$15,000,000","Dec 5, 1984",Beverly Hills Cop,"$316,300,000"
"$179,800,601","$15,000,000","May 16, 1986",Top Gun,"$356,799,634"
"$177,200,000","$15,000,000","Dec 17, 1982",Tootsie,"$177,200,000"
"$167,780,960","$15,000,000","Nov 25, 1987",3 Men and a Baby,"$167,780,960"
"$138,797,449","$15,000,000","Nov 26, 2010",The Kingâ€™s Speech,"$430,821,168"
"$130,058,047","$15,000,000","Sep 15, 1999",American Beauty,"$356,258,047"
"$128,067,808","$15,000,000","Dec 8, 2000","Crouching Tiger, Hidden Dragon","$213,514,672"
"$111,936,388","$15,000,000","Dec 9, 1988",Twins,"$216,600,000"
"$103,046,663","$15,000,000","Dec 20, 1996",Scream,"$173,046,663"
"$102,092,201","$15,000,000","Aug 11, 2017",Annabelle: Creation,"$305,384,865"
"$102,003,019","$15,000,000","Oct 25, 2013",Jackass Presents: Bad Grandpa,"$160,903,019"
"$98,800,000","$15,000,000","Jun 28, 1978",Heaven Can Wait,"$98,800,000"
"$93,589,701","$15,000,000","Dec 18, 1985",The Color Purple,"$93,589,701"
"$91,125,143","$15,000,000","Nov 28, 2014",The Imitation Game,"$227,740,463"
"$73,839,613","$15,000,000","Mar 30, 1988",Beetlejuice,"$73,887,546"
"$73,000,000","$15,000,000","Nov 18, 1959",Ben-Hur,"$73,000,000"
"$71,628,180","$15,000,000","Jan 18, 2013",Mama,"$148,095,566"
"$69,847,348","$15,000,000","Oct 10, 1980",Private Benjamin,"$69,847,348"
"$67,182,787","$15,000,000","Mar 7, 1980",Coal Miner's Daughter,"$67,182,787"
"$65,192,350","$15,000,000","Mar 6, 1987",Lethal Weapon,"$120,192,350"
"$64,003,625","$15,000,000","Mar 19, 2010",Diary of a Wimpy Kid,"$76,954,311"
"$61,400,000","$15,000,000","Jul 29, 1983",National Lampoonâ€™s Vacation,"$61,400,000"
,,,,
"$58,269,151","$15,000,000","Aug 31, 2007",Halloween,"$77,514,401"
"$56,441,711","$15,000,000","Sep 30, 2006",The Queen,"$128,885,873"
"$55,204,525","$15,000,000","Oct 12, 2007",Why Did I Get Married?,"$55,934,178"
"$54,333,290","$15,000,000","Feb 3, 2012",The Woman in Black,"$128,955,898"
"$50,003,303","$15,000,000","Dec 21, 1994",Little Women,"$50,003,303"
"$50,000,000","$15,000,000","Jan 1, 1979",The Deer Hunter,"$50,009,253"
"$49,275,340","$15,000,000","Aug 10, 2018",BlacKkKlansman,"$92,898,058"
"$47,860,214","$15,000,000","Feb 3, 2006",When a Stranger Calls,"$67,215,435"
"$47,811,275","$15,000,000","Feb 8, 2002",Big Fat Liar,"$52,461,017"
"$44,906,632","$15,000,000","Aug 15, 1997",Cop Land,"$63,706,632"
"$43,057,470","$15,000,000","Dec 25, 1997",Wag the Dog,"$64,252,038"
"$42,930,462","$15,000,000","Feb 22, 2013",Snitch,"$57,907,734"
"$42,734,455","$15,000,000","May 2, 2003",The Lizzie McGuire Movie,"$55,534,455"
"$42,725,475","$15,000,000","Dec 4, 2015",Krampus,"$61,788,393"
"$41,003,371","$15,000,000","Sep 21, 2012",End of Watch,"$57,586,606"
"$40,283,321","$15,000,000","Dec 25, 1998",The Faculty,"$40,283,321"
"$39,100,956","$15,000,000","Jun 9, 1993",What's Love Got to Do With It,"$39,100,956"
"$37,882,551","$15,000,000","Dec 14, 2001",Not Another Teen Movie,"$62,401,343"
"$37,880,356","$15,000,000","Dec 3, 2014",Wild,"$52,460,543"
"$37,495,385","$15,000,000","Dec 16, 1962",Lawrence of Arabia,"$69,995,385"
"$35,893,537","$15,000,000","Nov 7, 2014",The Theory of Everything,"$123,327,692"
"$35,060,689","$15,000,000","Sep 16, 2011",Drive,"$81,357,930"
"$35,007,180","$15,000,000","Mar 31, 2000",The Skulls,"$35,007,180"
"$34,562,222","$15,000,000","Oct 10, 1966",Hawaii,"$34,562,222"
"$34,366,783","$15,000,000","Nov 23, 2018",The Favourite,"$94,113,929"
"$34,308,901","$15,000,000","Apr 18, 2003",Malibu's Most Wanted,"$34,499,204"
"$33,862,903","$15,000,000","Sep 4, 2009",All About Steve,"$40,127,259"
"$33,771,174","$15,000,000","Apr 28, 2000",Where the Heart Is,"$40,862,054"
"$33,392,973","$15,000,000","Aug 28, 2009",Halloween 2,"$38,512,850"
"$32,752,215","$15,000,000","Mar 13, 2009",The Last House on the Left,"$46,526,243"
"$32,647,042","$15,000,000","Feb 18, 2005",Because of Winn-Dixie,"$33,508,485"
"$31,726,995","$15,000,000","Feb 4, 2005",The Wedding Date,"$47,175,038"
"$30,857,000","$15,000,000","Sep 25, 1987",The Princess Bride,"$30,859,628"
"$30,259,652","$15,000,000","Jul 12, 2002",Halloween: Resurrection,"$37,659,652"
"$30,226,144","$15,000,000","Dec 25, 2007",The Great Debaters,"$30,261,293"
"$30,127,963","$15,000,000","Aug 22, 2014",When the Game Stands Tall,"$30,138,912"
"$30,000,000","$15,000,000","Jun 12, 1981",Clash of the Titans,"$44,400,000"
"$29,331,068","$15,000,000","Feb 20, 2004",Confessions of a Teenage Drama Queen,"$33,118,854"
"$29,145,924","$15,000,000","Apr 17, 1998",The Object of my Affection,"$29,145,924"
"$28,638,916","$15,000,000","May 11, 2007",28 Weeks Later,"$64,232,714"
"$28,084,357","$15,000,000","Apr 11, 1997",Grosse Pointe Blank,"$31,070,412"
"$27,441,122","$15,000,000","Apr 21, 2000",Love and Basketball,"$27,709,625"
"$27,020,284","$15,000,000","Sep 8, 2017",Home Again,"$37,336,874"
"$26,421,314","$15,000,000","Oct 27, 2000",Book of Shadows: Blair Witch 2,"$47,721,314"
"$26,410,771","$15,000,000","Oct 10, 1997",Boogie Nights,"$43,111,725"
"$26,167,002","$15,000,000","Jul 23, 2010",Ramona and Beezus,"$27,469,621"
"$25,018,119","$15,000,000","Aug 27, 2014",The November Man,"$34,820,335"
"$24,769,466","$15,000,000","May 3, 1996",The Craft,"$55,669,466"
"$23,089,926","$15,000,000","Dec 28, 2005",Match Point,"$87,973,835"
"$22,954,968","$15,000,000","Nov 5, 1993",The Remains of the Day,"$63,954,968"
"$22,189,039","$15,000,000","Jan 15, 1993",Nowhere to Run,"$52,189,039"
"$21,468,807","$15,000,000","Sep 22, 2000",Urban Legends: Final Cut,"$38,574,362"
"$21,403,519","$15,000,000","Mar 29, 2013",The Place Beyond the Pines,"$47,011,449"
"$21,000,147","$15,000,000","Oct 20, 2006",Flicka,"$21,896,367"
"$20,804,166","$15,000,000","Mar 23, 2007",The Hills Have Eyes II,"$37,466,538"
"$20,591,853","$15,000,000","Apr 29, 2016",Keanu,"$20,688,141"
"$20,218,921","$15,000,000","Dec 22, 2010",Country Strong,"$20,601,987"
"$19,161,999","$15,000,000","Oct 11, 2002",Tuck Everlasting,"$19,344,615"
"$18,844,784","$15,000,000","Oct 13, 2006",The Marine,"$22,165,608"
"$17,507,368","$15,000,000","Jul 24, 1998",Disturbing Behavior,"$19,014,238"
"$17,498,804","$15,000,000","Mar 6, 1998",The Big Lebowski,"$46,189,568"
"$17,237,855","$15,000,000","Jul 25, 2014",A Most Wanted Man,"$36,068,890"
"$17,017,811","$15,000,000","Jun 26, 2009",The Hurt Locker,"$49,894,223"
"$16,500,786","$15,000,000","Jan 28, 2000",Eye of the Beholder,"$18,260,865"
"$15,634,090","$15,000,000","Nov 2, 2012",The Man with the Iron Fists,"$22,018,988"
"$15,136,870","$15,000,000","May 11, 1984",Firestarter,"$15,136,870"
"$14,998,027","$15,000,000","Feb 1, 2019",Miss Bala,"$15,291,555"
"$14,945,541","$15,000,000","Nov 30, 2012",Killing Them Softly,"$39,238,443"
"$14,249,005","$15,000,000","Apr 20, 2001",Freddy Got Fingered,"$14,249,005"
"$13,843,771","$15,000,000","Aug 19, 2011",One Day,"$59,168,692"
"$13,337,299","$15,000,000","Jun 25, 2004",De-Lovely,"$18,524,496"
"$13,077,184","$15,000,000","Oct 2, 2009",Whip It,"$18,889,972"
"$12,981,269","$15,000,000","Jan 11, 2008",The Pirates Who Don't Do Anything: A VeggieTales Movie,"$13,248,444"
"$12,898,847","$15,000,000","Jan 23, 2008",U2 3D,"$26,170,402"
"$12,801,190","$15,000,000","Sep 1, 2000",Highlander: Endgame,"$12,801,190"
"$12,786,053","$15,000,000","Jan 20, 2017",The Founder,"$24,403,192"
"$12,669,914","$15,000,000","Aug 25, 2006",Idlewild,"$12,669,914"
"$12,212,417","$15,000,000","Apr 25, 2003",Confidence,"$12,212,417"
"$11,660,180","$15,000,000","Oct 11, 2002",Knockaround Guys,"$12,419,700"
"$11,614,954","$15,000,000","Aug 27, 1999",The Muse,"$11,614,954"
"$11,156,471","$15,000,000","Apr 3, 1998",Barney's Great Adventure,"$11,156,471"
"$10,763,469","$15,000,000","Mar 1, 1989",New York Stories,"$10,763,469"
"$10,513,979","$15,000,000","Nov 25, 1998",Home Fries,"$10,513,979"
"$10,494,147","$15,000,000","Mar 24, 2000",Here on Earth,"$10,845,127"
"$10,411,980","$15,000,000","Oct 8, 2004",Raise Your Voice,"$14,811,980"
"$9,929,135","$15,000,000","Dec 18, 1985",Brazil,"$9,932,146"
"$9,579,068","$15,000,000","Apr 23, 1993",The Dark Half,"$9,579,068"
"$9,396,870","$15,000,000","Mar 2, 2007",Black Snake Moan,"$10,951,153"
"$9,237,470","$15,000,000","Feb 21, 2003",Dark Blue,"$12,262,065"
"$9,176,787","$15,000,000","Jun 22, 2007",A Mighty Heart,"$19,153,568"
"$8,921,050","$15,000,000","Sep 30, 1983",Brainstorm,"$8,921,050"
"$8,735,529","$15,000,000","Mar 24, 2000",Whatever it Takes,"$8,735,529"
"$8,586,376","$15,000,000","Mar 21, 2003",Boat Trip,"$14,933,713"
"$8,378,141","$15,000,000","May 22, 2002",The Importance of Being Earnest,"$8,378,141"
"$8,322,608","$15,000,000","May 21, 1999",The Love Letter,"$9,010,980"
"$8,117,637","$15,000,000","May 5, 2006",Hoot,"$8,224,998"
"$7,800,825","$15,000,000","Feb 8, 2008",In Bruges,"$34,533,783"
"$7,597,898","$15,000,000","Jan 4, 2013",Promised Land,"$12,394,562"
"$7,219,578","$15,000,000","Oct 8, 2001",Mulholland Drive,"$20,785,973"
"$6,708,137","$15,000,000","Jun 8, 2018",Hotel Artemis,"$12,758,799"
,,,,
"$6,409,528","$15,000,000","Aug 20, 2008",The Rocker,"$8,767,338"
"$6,382,178","$15,000,000","Aug 21, 2009",Post Grad,"$6,563,402"
"$5,306,706","$15,000,000","Jun 19, 2009",Whatever Works,"$35,106,706"
"$5,217,498","$15,000,000","Jul 19, 2000",The In Crowd,"$5,217,498"
"$5,027,684","$15,000,000","Dec 14, 2005",Los tres entierros de Melquiades Estrada,"$13,454,474"
"$4,956,401","$15,000,000","Sep 24, 1999",Jakob the Liar,"$4,956,401"
"$4,604,982","$15,000,000","Sep 28, 2007",Se jie,"$65,167,430"
"$4,235,837","$15,000,000","Oct 21, 2005","Kiss Kiss, Bang Bang","$16,829,464"
"$4,023,741","$15,000,000","Apr 30, 1999",Idle Hands,"$4,023,741"
"$3,703,046","$15,000,000","Oct 30, 2015",Scouts Guide to the Zombie Apocalypse,"$15,554,855"
"$3,526,588","$15,000,000","Jan 26, 2007",Blood and Chocolate,"$6,551,310"
"$3,247,816","$15,000,000","Sep 22, 2010",You Will Meet a Tall Dark Stranger,"$34,247,816"
"$3,020,665","$15,000,000","Oct 23, 2015",Rock the Kasbah,"$3,386,153"
"$2,434,652","$15,000,000","Sep 15, 2010",Never Let Me Go,"$11,173,718"
"$2,423,467","$15,000,000","Sep 9, 2016",The Disappointments Room,"$3,503,761"
"$2,281,585","$15,000,000","Dec 25, 2003",The Company,"$3,396,508"
